Provincia,Fecha,Latitud,Longitud,Profundidad,Magnitud,Intensidad,Localización
Córdoba,07/04/1987,37.7383,-4.5967,5.0,3.6,III,NW ESPEJO.CO
Córdoba,05/11/1987,37.7233,-4.6033,6.0,3.8,IV,NW ESPEJO.CO
Córdoba,05/11/1987,37.6950,-4.6467,5.0,3.3,,NE MONTEMAYOR.CO
Córdoba,13/11/1987,37.7217,-4.5800,5.0,3.3,III,NW ESPEJO.CO
Córdoba,13/11/1987,37.7467,-4.6083,6.0,3.1,III,NW ESPEJO.CO
Córdoba,13/11/1987,37.7217,-4.5800,5.0,3.3,IV,NW ESPEJO.CO
Córdoba,03/01/1988,37.7350,-4.5933,3.0,3.8,IV-V,NW ESPEJO.CO
Córdoba,04/01/1988,37.7467,-4.5783,2.0,3.2,,NW ESPEJO.CO
Córdoba,04/01/1988,37.7350,-4.5917,6.0,3.4,,NW ESPEJO.CO
Córdoba,17/11/1988,37.4400,-4.0417,28.0,3.1,,E ALMEDINILLA.CO
Córdoba,23/03/1989,37.8033,-4.6067,1.0,3.5,III,NW ESPEJO.CO
Córdoba,01/08/1989,37.7883,-4.6317,0.0,3.1,,NW ESPEJO.CO
Córdoba,03/09/1989,37.3783,-4.5617,26.0,3.0,,SE MORILES.CO
Córdoba,04/11/1989,37.7717,-4.5833,0.0,3.2,,NW ESPEJO.CO
Córdoba,26/07/1990,37.7633,-4.5717,2.0,3.1,II-III,N ESPEJO.CO
Córdoba,19/08/1990,37.4633,-4.3200,20.0,3.1,,NW CARCABUEY.CO
Córdoba,23/01/1992,38.0017,-4.3383,14.0,3.4,,SE MONTORO.CO
Córdoba,19/10/1992,38.5900,-5.1683,3.0,3.2,,NW BELALCÁZAR.CO
Córdoba,02/03/1993,38.0033,-4.3550,3.0,3.5,,SE MONTORO.CO
Córdoba,30/05/1994,37.7750,-4.6150,5.0,3.6,II-III,NW ESPEJO.CO
Córdoba,16/01/1996,37.4067,-4.2817,3.0,3.0,,S CARCABUEY.CO
Córdoba,14/02/1996,38.1717,-4.2150,14.0,3.4,III,SE CARDEÑA.CO
Córdoba,16/04/1996,37.6333,-4.6500,7.0,4.2,V,SE MONTEMAYOR.CO
Córdoba,17/04/1996,37.5917,-4.6500,3.0,4.1,IV,W MONTILLA.CO
Córdoba,06/05/1996,37.6167,-4.6217,4.0,3.8,III,NE MONTILLA.CO
Córdoba,28/08/1996,38.3000,-4.3050,8.0,3.0,,NE CARDEÑA.CO
Córdoba,28/08/1996,37.6067,-4.6200,2.0,3.0,,NE MONTILLA.CO
Córdoba,11/09/1996,37.6267,-4.6233,2.0,3.0,,NE MONTILLA.CO
Córdoba,06/01/1997,37.4183,-4.0467,15.0,3.1,,SE ALMEDINILLA.CO
Córdoba,29/01/1997,37.3267,-4.4683,25.0,3.2,II,NE ENCINAS REALES.CO
Córdoba,25/08/1997,37.9667,-4.3983,3.0,3.7,III,E PEDRO ABAD.CO
Córdoba,22/10/1997,37.7700,-4.6100,9.0,3.1,,NW ESPEJO.CO
Córdoba,14/12/1998,37.4957,-4.2655,19.3,3.0,,N CARCABUEY.CO
Córdoba,24/01/2003,37.7569,-4.6376,8.3,4.4,V,NW ESPEJO.CO
Córdoba,23/09/2009,38.2679,-5.2567,10.1,3.2,III,S PEÑARROYA-PUEBLONUEVO.CO
Córdoba,03/03/2012,37.8889,-5.0695,11.0,2.4,III,NW ALMODÓVAR DEL RÍO.CO
Córdoba,22/10/2013,37.9059,-5.0226,0.0,2.6,III,NW ALMODÓVAR DEL RÍO.CO
Córdoba,28/02/2015,37.8926,-5.0746,3.0,2.7,III,NW ALMODÓVAR DEL RÍO.CO
Córdoba,07/04/2015,38.2020,-4.3345,11.0,3.0,,S CARDEÑA.CO
Córdoba,10/05/2015,38.6214,-4.9736,3.0,3.0,III,NW SANTA EUFEMIA.CO
Córdoba,09/01/2016,37.8829,-5.0350,3.0,2.5,III,N ALMODÓVAR DEL RÍO.CO
Córdoba,22/05/2016,37.7559,-4.2402,8.0,3.6,II-III,SW VALENZUELA.CO
Córdoba,29/12/2017,37.6262,-4.2635,12.0,3.8,III,E BAENA.CO
Córdoba,19/03/2018,37.3368,-4.5973,11.0,3.0,,NW BENAMEJÍ.CO
Córdoba,05/08/2018,37.7406,-4.6464,11.0,3.1,II,NE FERNÁN-NÚÑEZ.CO
Córdoba,24/11/2021,37.5527,-4.1884,9.0,3.2,II,NW FUENTE-TÓJAR.CO
Cuenca,17/09/1860,40.1167,-2.9167,0.0,,IV-V,Barajas de Melo.CU
Cuenca,19/09/1919,39.9000,-1.3333,0.0,,V-VI,GARABALLA.CU
Cuenca,19/01/1926,40.3500,-1.8500,0.0,,III,TRAGACETE.CU
Cuenca,21/01/1926,40.3500,-1.8500,0.0,,IV,TRAGACETE.CU
Cuenca,18/02/1927,40.3500,-1.8500,0.0,,IV,TRAGACETE.CU
Cuenca,24/02/1927,40.3500,-1.8500,0.0,,III,TRAGACETE.CU
Cuenca,27/02/1927,40.3500,-1.8500,0.0,,IV,TRAGACETE.CU
Cuenca,03/03/1929,39.5500,-1.9167,0.0,,VI,MOTILLA PALANCAR.CU
Cuenca,15/05/1945,40.2000,-1.7000,0.0,3.7,,VALDEMECA.CU
Cuenca,13/04/1957,39.5667,-2.9500,0.0,,III,LAS PEDROÑERAS.CU
Cuenca,16/09/1962,39.4367,-2.0067,5.0,3.5,,SE RUBIELOS BAJOS.CU
Cuenca,07/04/1982,40.1417,-2.7333,5.0,3.2,,W HUETE.CU
Cuenca,14/05/1986,39.7867,-1.4517,5.0,2.5,,LANDETE.CU
Cuenca,14/05/1986,39.8900,-1.4083,5.0,3.3,V,SW LANDETE.CU
Cuenca,26/05/1986,39.5417,-2.7800,5.0,2.5,,SW MONREAL DEL LLANO.CU
Cuenca,28/10/1986,39.8417,-1.2967,5.0,3.2,IV-V,SW TALAYUELAS.CU
Cuenca,21/08/1987,39.4000,-2.4383,15.0,3.3,,SW SAN CLEMENTE.CU
Cuenca,10/11/1987,39.8433,-2.9150,5.0,3.0,,NE POZORRUBIO.CU
Cuenca,13/11/1987,39.8700,-2.9600,15.0,3.0,,S TORRUBIA DEL CAMPO.CU
Cuenca,23/06/1988,39.5350,-2.6317,8.0,3.0,,SW RADA DE HARO.CU
Cuenca,14/07/1988,39.4783,-2.8883,0.0,2.8,,SW MOTA DEL CUERVO.CU
Cuenca,27/09/1988,39.5950,-2.7833,0.0,2.8,,NW MONREAL DEL LLANO.CU
Cuenca,15/12/1989,39.4883,-2.3117,10.0,2.9,,SW ATALAYA DEL CAÑAVATE.CU
Cuenca,20/04/1992,39.5383,-2.5217,5.0,3.4,,"NW ALBERCA DE ZÁNCARA, LA.CU"
Cuenca,12/05/1992,39.5967,-2.6033,12.0,2.8,,NE RADA DE HARO.CU
Cuenca,08/06/1992,40.2150,-2.2817,14.0,2.6,,SE VILLAR DE DOMINGO GARCÍA.CU
Cuenca,07/04/1994,39.7500,-2.7267,6.0,3.2,,SW VILLAREJO DE FUENTES.CU
Cuenca,27/07/1994,40.3117,-2.3817,14.0,2.6,,NE CASTILLO-ALBARÁÑEZ.CU
Cuenca,04/10/1994,39.8733,-1.2617,3.0,2.7,,SE GRAJA DE CAMPALBO.CU
Cuenca,29/03/1995,39.6433,-2.8000,3.0,3.1,,SW OSA DE LA VEGA.CU
Cuenca,03/06/1995,39.9217,-2.0033,4.0,3.0,,SE FUENTES.CU
Cuenca,22/09/1995,40.0650,-3.1483,3.0,3.1,,NW ZARZA DE TAJO.CU
Cuenca,01/10/1995,39.5617,-2.5250,3.0,2.7,,SE CARRASCOSA DE HARO.CU
Cuenca,17/12/1995,39.5067,-2.4967,11.0,2.8,,"SW ALBERCA DE ZÁNCARA, LA.CU"
Cuenca,05/04/1997,39.4517,-1.7350,17.0,2.7,,NE INIESTA.CU
Cuenca,07/04/1997,39.4083,-2.1150,9.0,2.8,,"SW PICAZO, EL.CU"
Cuenca,08/07/1997,39.4833,-2.2983,13.0,2.8,,SW ATALAYA DEL CAÑAVATE.CU
Cuenca,08/02/1998,39.4063,-2.5218,7.8,3.6,III,NE EL PROVENCIO.CU
Cuenca,29/05/2000,40.1575,-1.8516,6.7,2.6,,SW BEAMUD.CU
Cuenca,30/09/2000,40.1089,-2.8656,10.4,3.0,,NW PAREDES.CU
Cuenca,30/09/2000,40.0910,-2.8717,10.5,2.5,,NW PAREDES.CU
Cuenca,04/11/2000,40.2271,-2.3511,0.0,2.8,,W VILLAR DE DOMINGO GARCÍA.CU
Cuenca,10/11/2000,40.1914,-1.8387,8.6,3.0,,NW BEAMUD.CU
Cuenca,09/08/2001,40.2369,-2.3704,10.7,2.7,,W VILLAR DE DOMINGO GARCÍA.CU
Cuenca,09/08/2001,40.2298,-2.3397,10.8,3.4,II,W VILLAR DE DOMINGO GARCÍA.CU
Cuenca,13/08/2001,40.2203,-2.3320,4.6,3.0,,SW VILLAR DE DOMINGO GARCÍA.CU
Cuenca,14/08/2001,40.2300,-2.3379,10.5,3.3,II-III,W VILLAR DE DOMINGO GARCÍA.CU
Cuenca,15/08/2001,40.2410,-2.3498,10.1,2.6,,W VILLAR DE DOMINGO GARCÍA.CU
Cuenca,09/04/2002,40.0988,-3.0493,3.2,2.8,II,N BELINCHÓN.CU
Cuenca,14/04/2002,40.0982,-3.0337,7.0,2.8,II-III,NE BELINCHÓN.CU
Cuenca,13/10/2003,40.5211,-2.0692,4.1,2.5,,NW SANTA MARÍA DEL VAL.CU
Cuenca,06/08/2005,39.3822,-2.6247,18.7,2.7,,W EL PROVENCIO.CU
Cuenca,01/10/2005,39.8436,-1.5354,8.1,2.6,,SW HENAREJOS.CU
Cuenca,09/02/2006,39.7112,-2.9593,6.2,2.6,,SW VILLAMAYOR DE SANTIAGO.CU
Cuenca,23/01/2007,39.5847,-2.7389,5.1,3.1,IV,NE MONREAL DEL LLANO.CU
Cuenca,31/01/2008,39.7244,-1.5299,9.9,2.7,,SW NARBONETA.CU
Cuenca,16/12/2008,39.5723,-2.7397,10.6,3.3,III,E MONREAL DEL LLANO.CU
Cuenca,29/01/2009,39.5754,-2.7639,3.6,2.5,,NW MONREAL DEL LLANO.CU
Cuenca,09/07/2009,39.5076,-2.5050,10.3,2.8,III,SW LA ALBERCA DE ZÁNCARA.CU
Cuenca,14/10/2009,40.2135,-2.3355,10.3,3.3,III,SW VILLAR DE DOMINGO GARCÍA.CU
Cuenca,03/11/2009,40.1933,-2.3554,10.3,3.0,I-II,E LA VENTOSA.CU
Cuenca,24/10/2010,39.8254,-2.1268,10.3,2.5,,NW OLMEDA DEL REY.CU
Cuenca,05/05/2014,40.1507,-3.0773,11.0,2.5,,W LEGANIEL.CU
Cuenca,06/02/2018,39.4600,-2.5590,11.0,3.2,II-III,SW LA ALBERCA DE ZÁNCARA.CU
Cuenca,05/03/2019,39.7500,-2.6923,0.0,2.7,II-III,S VILLAREJO DE FUENTES.CU
Cuenca,05/03/2019,39.7565,-2.6710,0.0,2.5,,SE VILLAREJO DE FUENTES.CU
Cuenca,04/08/2019,39.7376,-2.6698,7.0,2.5,,N FUENTELESPINO DE HARO.CU
Cuenca,21/10/2019,39.3396,-2.5397,0.0,2.9,,SE EL PROVENCIO.CU
Cuenca,04/12/2019,40.1391,-2.9876,3.0,2.6,II,SW LEGANIEL.CU
Cuenca,18/12/2019,40.1240,-2.9831,0.0,1.6,II,SW LEGANIEL.CU
Cuenca,27/04/2020,39.4085,-2.5022,3.0,3.0,III,W SAN CLEMENTE.CU
Cuenca,11/11/2020,39.5749,-2.7325,0.0,2.9,II,E MONREAL DEL LLANO.CU
Cuenca,22/11/2020,40.3341,-2.7898,5.0,2.5,II-III,SW BUENDÍA.CU
Cuenca,21/12/2020,39.7047,-1.5400,0.0,2.9,II,SE VÍLLORA.CU
Cuenca,21/12/2020,39.7295,-1.5548,6.0,2.6,,SE VÍLLORA.CU
Cuenca,22/12/2020,39.6960,-1.5451,2.0,2.5,,NE ENGUÍDANOS.CU
Cuenca,27/12/2020,39.7235,-1.5277,2.0,3.0,II-III,SW NARBONETA.CU
Cuenca,06/06/2021,39.3358,-2.4762,10.0,2.7,,SW SAN CLEMENTE.CU
Cuenca,03/05/2022,39.5802,-2.7587,2.0,2.9,,NE MONREAL DEL LLANO.CU
Cuenca,04/05/2022,39.5747,-2.7420,2.0,2.7,,NE MONREAL DEL LLANO.CU
Cuenca,29/07/2022,39.7507,-2.9109,0.0,2.6,,NE VILLAMAYOR DE SANTIAGO.CU
Cuenca,24/04/2024,39.5760,-2.7216,3.0,3.4,II-III,NW BELMONTE.CU
Cuenca,09/12/2024,40.3042,-2.6565,4.0,2.5,,SW VILLALBA DEL REY.CU
Cuenca,21/01/2025,40.0053,-2.0698,0.0,2.6,,NE ARCAS.CU
Cuenca,25/01/2025,40.1794,-2.3560,0.0,2.9,,NE VILLAR Y VELASCO.CU
Gipuzkoa,11/03/1828,43.3333,-1.7833,0.0,,IV,Irun.SS
Gipuzkoa,09/05/1935,43.3167,-1.9833,0.0,,III,SAN SEBASTIAN
Gipuzkoa,28/06/1972,43.1000,-2.1000,0.0,3.0,,TOLOSA.SS
Gipuzkoa,11/06/1974,43.3100,-2.1400,0.0,3.3,,NW ORIO.SS
Gipuzkoa,23/09/1978,43.0767,-2.3533,5.0,3.6,,SE ANTZUOLA.SS
Gipuzkoa,01/04/1979,43.1817,-2.2067,10.0,3.4,,NW ERREZIL.SS
Gipuzkoa,21/05/1981,43.3000,-2.3000,0.0,2.5,,W ZUMAIA.SS
Gipuzkoa,02/10/1981,43.2000,-2.3000,0.0,2.9,,NE AZKOITIA.SS
Gipuzkoa,23/05/1982,43.0750,-2.0000,5.0,3.4,,SE OREXA.SS
Gipuzkoa,26/12/1982,43.0167,-2.1033,10.0,3.0,,S ABALTZISKETA.SS
Gipuzkoa,19/03/1984,43.0300,-2.2133,30.0,3.0,,W OLABERRIA.SS
Gipuzkoa,13/06/1984,43.0533,-2.2150,13.0,2.8,,W BEASAIN.SS
Gipuzkoa,29/05/1985,43.1883,-2.4083,6.0,3.2,III,N SORALUZE-PLACENCIA DE LAS ARMAS.SS
Gipuzkoa,03/02/1986,42.9800,-2.0683,10.0,3.2,,S AMEZKETA.SS
Gipuzkoa,27/07/1988,43.2833,-2.1667,0.0,2.7,III,ZARAUZ.SS
Gipuzkoa,21/01/1989,43.4400,-1.8750,24.0,2.7,,NW HONDARRIBIA.SS
Gipuzkoa,05/03/1989,43.0083,-2.1917,11.0,3.2,,W SAN MARTIN.SS
Gipuzkoa,10/04/1991,43.0283,-2.1667,2.0,2.8,,NE SAN MARTIN.SS
Gipuzkoa,17/04/1991,43.2250,-2.0050,16.0,2.8,,NE ANDOAIN.SS
Gipuzkoa,07/06/1994,43.2983,-1.8450,17.0,3.2,,E OIARTZUN.SS
Gipuzkoa,23/12/1995,43.3383,-1.8883,9.0,3.2,,NE LEZO.SS
Gipuzkoa,18/09/1996,43.4483,-1.8317,9.0,2.8,,NW HONDARRIBIA.SS
Gipuzkoa,05/11/1996,43.2083,-2.2017,6.0,2.6,,SW AIA.SS
Gipuzkoa,30/08/1997,43.2483,-2.2550,18.0,3.4,III,NE ZESTOA.SS
Gipuzkoa,30/08/1997,43.2250,-2.2667,18.0,3.5,IV,SW ZESTOA.SS
Gipuzkoa,03/09/1997,43.2033,-2.2050,10.0,2.8,,NW ERREZIL.SS
Gipuzkoa,08/09/1997,43.2867,-2.2650,3.0,3.0,II,SW ZUMAIA.SS
Gipuzkoa,27/10/2007,43.0087,-2.1801,10.4,2.5,,W SAN MARTIN.SS
Gipuzkoa,30/06/2010,43.0706,-2.0348,3.9,2.5,III,SW OREXA.SS
Gipuzkoa,05/06/2014,43.1277,-2.0280,11.0,2.3,II,NW GAZTELU.SS
Gipuzkoa,05/06/2014,43.1121,-2.0191,15.0,2.6,II-III,SE GAZTELU.SS
Gipuzkoa,29/10/2017,43.2360,-1.8332,11.0,2.8,II,SE OIARTZUN.SS
Gipuzkoa,17/06/2020,43.0934,-2.2119,21.0,3.0,II,NW ITSASONDO.SS
Gipuzkoa,17/06/2020,43.1026,-2.2089,21.0,2.6,,S BEIZAMA.SS
Gipuzkoa,03/03/2021,43.1367,-2.4688,1.0,2.2,II,E ELGETA.SS
Gipuzkoa,02/12/2021,43.0707,-2.0157,0.0,2.8,II,S OREXA.SS
Girona,02/05/1404,42.0000,2.8000,0.0,,VII,Girona
Girona,13/03/1427,42.0000,2.6000,0.0,,VII-VIII,Amer.GI
Girona,14/03/1427,42.0000,2.6000,0.0,,VII-VIII,Amer.GI
Girona,15/03/1427,42.0000,2.6000,0.0,,VII,Amer.GI
Girona,19/03/1427,42.0000,2.6000,0.0,,VIII,Amer.GI
Girona,22/04/1427,42.0000,2.6000,0.0,,VII-VIII,Amer.GI
Girona,15/05/1427,42.2000,2.5000,0.0,,VIII-IX,Olot.GI
Girona,17/06/1427,41.8000,2.8000,0.0,,VII-VIII,Caldes de Malavella.GI
Girona,02/02/1428,42.3500,2.1667,0.0,,IX-X,Queralbs.GI
Girona,11/01/1430,42.4167,2.2000,0.0,,V-VI,E. Puigcerda.GI
Girona,05/11/1755,41.8667,2.6667,0.0,,III-IV,Santa Coloma de Farners.G
Girona,18/09/1805,42.2667,3.0500,0.0,,III,Vilanova de la Muga.GI
Girona,20/01/1852,42.2333,2.2833,0.0,,III,Sant Joan de les Abadesse
Girona,25/01/1852,42.2333,2.2833,0.0,,V-VI,Sant Joan de les Abadesse
Girona,29/01/1852,42.2333,2.2833,0.0,,V,Sant Joan de les Abadesse
Girona,17/09/1854,41.7000,2.8500,0.0,,III,Lloret de Mar.GI
Girona,10/05/1861,41.7833,3.0333,0.0,,III-IV,Sant Feliu de Guíxols.GI
Girona,17/06/1868,41.9167,3.1667,0.0,,IV-V,Palafrugell.GI
Girona,04/02/1876,42.4000,1.9000,0.0,,V-VI,Puigcerdà.GI
Girona,19/06/1882,41.8167,2.5000,0.0,,IV-V,Arbucias.GI
Girona,10/09/1882,42.3167,2.7833,0.0,,IV,Sant Llorenç de la Muga.G
Girona,22/10/1882,41.8167,2.5000,0.0,,V-VI,Arbucias.GI
Girona,29/10/1882,41.8167,2.5000,0.0,,IV-V,Arbucias.GI
Girona,08/11/1882,41.8167,2.5000,0.0,,IV,Arbucias.GI
Girona,28/02/1884,41.8167,2.5000,0.0,,III,Arbucias.GI
Girona,11/05/1884,41.8667,3.1167,0.0,,III-IV,Palamós.GI
Girona,08/04/1885,41.8667,3.1167,0.0,,III,Palamós.GI
Girona,27/06/1887,41.9333,2.5833,0.0,,IV,La Sellera del Ter.GI
Girona,25/09/1887,41.7167,2.9333,0.0,,IV,Tossa.GI
Girona,28/09/1887,41.7167,2.9333,0.0,,V,Tossa.GI
Girona,19/08/1894,41.9167,3.1667,0.0,,III-IV,Palafrugell.GI
Girona,23/03/1897,41.8000,2.7000,0.0,,V,La Esparra.GI
Girona,18/09/1901,41.7833,3.0333,0.0,,III,SAN FELIU GUIXOLS.GI
Girona,01/10/1901,41.7500,3.0000,0.0,,IV,PALAMOS.GI
Girona,27/12/1901,42.0000,2.8333,0.0,,IV,GERONA
Girona,20/04/1903,42.3000,3.2833,0.0,,VI,ROSAS.GI
Girona,04/01/1906,42.1000,2.6000,0.0,,IV,AMER.GI
Girona,21/10/1907,42.2000,2.6000,0.0,,IV,TORTELLA.GI
Girona,10/11/1908,42.2500,2.8333,0.0,,IV,LLADO.GI
Girona,06/04/1909,42.0500,2.5833,0.0,,VI,SAN ESTEBAN.GI
Girona,10/11/1909,42.2000,2.8333,0.0,,IV,LLADO.GI
Girona,25/03/1910,41.7167,2.9167,0.0,,V,TOSSA.GI
Girona,21/03/1911,42.2000,2.1833,0.0,,IV,RIPOLL.GI
Girona,14/12/1911,41.7000,2.8333,0.0,,III,LLORET DE MAR.GI
Girona,14/07/1912,42.2333,2.5667,0.0,,VI,MONTAGUT.GI
Girona,09/04/1914,41.8500,3.1167,0.0,,III,PALAMOS.GI
Girona,22/06/1917,42.4667,1.9833,0.0,,V,LLIVIA.GI
Girona,28/09/1917,42.4833,3.2667,0.0,,VI,NE DE PORT BOU.GI
Girona,10/10/1917,42.4833,3.2667,0.0,,IV,NE.DE PORT BOU.GI
Girona,29/01/1918,41.9000,2.9000,0.0,,III,SELVA.GI
Girona,09/09/1919,42.2667,2.8333,0.0,,III,LLADO.GI
Girona,09/12/1921,42.3000,2.4000,0.0,,IV,CAMPRODON.GI
Girona,16/12/1921,41.9833,2.5667,0.0,,IV,AMER.GI
Girona,16/12/1921,41.9833,2.5667,0.0,,V,AMER.GI
Girona,09/09/1923,42.3667,2.3000,0.0,,V,SETCASAS.GI
Girona,12/08/1929,42.2167,2.1833,0.0,,III,CAPDEVANOL.GI
Girona,11/05/1930,41.7167,2.8500,0.0,,IV,LLORET DE MAR.GI
Girona,25/11/1930,41.7500,2.6333,0.0,,III,HOSTALRICH.GI
Girona,06/12/1937,41.9167,3.1667,0.0,,III,PALAFRUGELL.GI
Girona,21/08/1938,41.7167,2.9333,0.0,3.8,IV,TOSSA.GI
Girona,26/03/1943,41.6667,2.8000,0.0,4.4,V,BLANES.GI
Girona,04/10/1952,41.7167,2.8667,0.0,,III,LLORET DE MAR.GI
Girona,07/11/1952,41.7167,2.8667,0.0,,III,LLORET DE MAR.GI
Girona,02/11/1962,42.2333,2.2833,0.0,5.1,V,S JUAN DE ABADESAS.GI
Girona,30/07/1963,41.7333,2.9667,0.0,,IV,TOSSA DE MAR.GI
Girona,14/01/1966,42.3000,2.1000,0.0,4.4,V,PLANOLAS.GI
Girona,09/03/1967,41.9500,2.6333,0.0,,III,ANGLES.GI
Girona,16/03/1970,42.3000,2.1333,5.0,4.4,V,NW CAMPELLES.GI
Girona,18/03/1970,42.4333,1.9167,20.0,3.1,,W PUIGCERDÀ.GI
Girona,16/06/1970,41.7400,2.7700,0.0,3.3,,SE MAÇANET DE LA SELVA.GI
Girona,16/06/1970,41.8500,2.9300,0.0,3.1,,NE LLAGOSTERA.GI
Girona,16/06/1970,41.8000,2.7600,0.0,3.1,,SE SILS.GI
Girona,25/11/1970,42.3600,2.2200,0.0,3.2,IV,E QUERALBS.GI
Girona,18/07/1971,42.0600,2.9900,0.0,3.4,,NW FOIXÀ.GI
Girona,04/09/1971,42.4550,1.8133,5.0,3.2,IV,NE MERANGES.GI
Girona,12/03/1975,42.3200,2.5800,0.0,3.4,,N MONTAGUT.GI
Girona,01/06/1975,42.3900,2.1800,0.0,3.2,,NE QUERALBS.GI
Girona,17/08/1978,42.3500,2.0800,5.0,3.2,,NW PLANOLES.GI
Girona,24/05/1979,41.9500,2.6333,0.0,,V,ANGLES.GI
Girona,25/05/1979,41.9500,2.6333,0.0,3.3,V,ANGLES.GI
Girona,25/05/1979,41.9500,2.6333,0.0,3.0,V,ANGLES.GI
Girona,25/05/1979,41.9500,2.6333,0.0,3.0,IV,ANGLES.GI
Girona,26/10/1982,42.3000,2.3000,0.0,3.0,,SW VILALLONGA DE TER.GI
Girona,20/07/1983,42.3767,2.3067,10.0,3.9,,E SETCASES.GI
Girona,26/09/1984,42.3433,2.2533,9.0,4.4,V,NE PARDINES.GI
Girona,26/09/1984,42.3200,2.1900,5.0,3.5,III,NW PARDINES.GI
Girona,22/03/1986,42.2950,2.2450,5.0,3.0,,SE PARDINES.GI
Girona,25/08/1986,41.9667,2.6000,0.0,,III,PASTERAL.GI
Girona,26/10/1986,42.0167,2.7383,5.0,3.0,III,S CANET D'ADRI.GI
Girona,03/06/1987,42.2883,2.3250,12.0,3.1,,SW LLANARS.GI
Girona,16/03/1988,42.3317,2.1467,1.0,3.6,IV,SW QUERALBS.GI
Girona,17/03/1988,42.3450,2.1733,1.0,3.2,III,SE QUERALBS.GI
Girona,13/08/1988,42.3333,2.1450,0.0,3.2,,SW QUERALBS.GI
Girona,12/05/1990,41.7633,2.7733,2.0,3.1,,S VIDRERES.GI
Girona,19/03/1992,42.2383,2.0833,1.0,4.1,IV,SW GOMBRÈN.GI
Girona,02/10/1992,42.4383,1.8767,2.0,3.1,,S GUILS DE CERDANYA.GI
Girona,02/09/1993,41.8467,2.5933,2.0,3.0,,N SANT FELIU DE BUIXALLEU.GI
Girona,20/09/1993,41.8217,2.6067,2.0,3.0,,NE SANT FELIU DE BUIXALLEU.GI
Girona,10/01/1994,41.7800,2.9550,3.0,3.6,IV,SW SANTA CRISTINA D'ARO.GI
Girona,20/02/1995,42.0917,2.6367,2.0,3.0,IV,E SANT ESTEVE DE LLÉMENA.GI
Girona,03/04/1995,42.2800,3.0100,4.0,3.0,,NW VILA-SACRA.GI
Girona,08/04/1995,42.3783,2.1867,7.0,3.1,,NE QUERALBS.GI
Girona,09/02/1996,42.2583,2.3883,1.0,3.0,,E SANT PAU DE SEGÚRIES.GI
Girona,22/04/1996,41.8183,2.6500,2.0,3.3,,SW SANTA COLOMA DE FARNERS.GI
Girona,23/09/1996,41.8083,2.7400,2.0,2.9,III,NW SILS.GI
Girona,03/01/2000,42.2585,2.5413,6.9,3.0,III-IV,NW CASTELLFOLLIT DE LA ROCA.GI
Girona,21/06/2002,41.7935,2.8769,3.9,3.0,II-III,SW LLAGOSTERA.GI
Girona,26/02/2003,42.2997,2.2314,5.3,3.7,IV,SE PARDINES.GI
Girona,18/04/2003,41.8275,2.8177,0.0,3.0,,SE CALDES DE MALAVELLA.GI
Girona,01/06/2004,42.2920,2.2237,5.6,3.4,III-IV,SE PARDINES.GI
Girona,04/06/2004,42.2957,2.2283,6.1,3.1,III,SE PARDINES.GI
Girona,21/09/2004,42.3353,2.1574,2.7,4.3,V,SW QUERALBS.GI
Girona,23/09/2004,42.3379,2.1568,1.5,3.4,III-IV,SW QUERALBS.GI
Girona,23/09/2004,42.3419,2.1562,1.8,2.9,III,SW QUERALBS.GI
Girona,21/12/2004,42.3318,2.1646,0.0,2.9,IV,S QUERALBS.GI
Girona,09/02/2005,41.9711,2.5905,6.2,3.0,II,W LA CELLERA DE TER.GI
Girona,07/02/2006,42.4843,1.7553,3.7,3.2,IV,NW MERANGES.GI
Girona,28/03/2007,42.0753,3.1786,10.6,3.1,III,NE TORROELLA DE MONTGRÍ.GI
Girona,22/06/2008,41.8623,2.6032,4.9,3.1,III,W SANTA COLOMA DE FARNERS.GI
Girona,21/07/2008,41.8545,2.5988,0.0,3.1,II,W SANTA COLOMA DE FARNERS.GI
Girona,22/07/2008,41.8572,2.6065,5.6,4.0,IV,W SANTA COLOMA DE FARNERS.GI
Girona,10/02/2009,41.6529,2.9189,10.8,2.3,III,S TOSSA DE MAR.GI
Girona,24/02/2010,42.2605,2.3206,8.6,2.5,III,E OGASSA.GI
Girona,19/12/2010,41.8454,2.8271,10.2,3.8,IV,E CALDES DE MALAVELLA.GI
Girona,19/12/2010,41.8592,2.8208,3.8,2.2,III,NE CALDES DE MALAVELLA.GI
Girona,28/09/2015,42.3788,3.2557,4.0,2.9,III,NE EL PORT DE LA SELVA.GI
Girona,29/10/2015,42.1954,3.1942,10.0,4.0,IV,S ROSES.GI
Girona,18/11/2015,42.3274,1.9623,2.0,3.2,II,W TOSES.GI
Girona,10/06/2016,42.1816,2.9393,10.0,3.4,III,SW GARRIGÀS.GI
Girona,04/09/2016,41.8077,2.6922,11.0,3.7,III-IV,SW RIUDARENES.GI
Girona,11/09/2016,41.8271,2.6958,12.0,3.0,II,W RIUDARENES.GI
Girona,29/03/2017,41.8326,2.7521,12.0,3.2,II-III,NE SILS.GI
Girona,15/04/2017,41.8259,2.6834,11.0,3.5,III-IV,W RIUDARENES.GI
Girona,15/04/2017,41.7990,2.7205,0.0,3.3,II-III,SW SILS.GI
Girona,08/05/2020,41.8324,2.6683,2.0,3.5,IV,S SANTA COLOMA DE FARNERS.GI
